GISJOIN,YEAR,STUSAB,STATE,STATEA,COUNTY,COUNTYA,TRACTA,BLKGRPA,GEOID,NAME,BTTRA,BTBGA,Total,not_hisp_lat,not_white,not_black,not_aian,not_asian,not_nhpi,not_other,not_two_more,not_two_incl_someother,not_two_excl_someother_three,hisp_lat,hisp_white,hisp_black,hisp_aian,hisp_asian,hisp_nhpi,hisp_other,hisp_two_more,hisp_two_incl_someother,hisp_two_excl_someother_three
G26012501405004,2016-2020,MI,Michigan,26,Oakland County,125,140500,4,15000US261251405004,"Block Group 4, Census Tract 1405, Oakland County, Michigan",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G26012501406001,2016-2020,MI,Michigan,26,Oakland County,125,140600,1,15000US261251406001,"Block Group 1, Census Tract 1406, Oakland County, Michigan",,,2595,2236,1149,758,26,72,0,78,153,0,153,359,234,34,0,0,0,58,33,27,6
G26012501407001,2016-2020,MI,Michigan,26,Oakland County,125,140700,1,15000US261251407001,"Block Group 1, Census Tract 1407, Oakland County, Michigan",,,1020,1020,469,390,0,139,0,0,22,0,22,0,0,0,0,0,0,0,0,0,0
G26012501407002,2016-2020,MI,Michigan,26,Oakland County,125,140700,2,15000US261251407002,"Block Group 2, Census Tract 1407, Oakland County, Michigan",,,2087,1991,919,731,0,179,0,0,162,0,162,96,78,0,0,0,0,8,10,0,10
G26012501408001,2016-2020,MI,Michigan,26,Oakland County,125,140800,1,15000US261251408001,"Block Group 1, Census Tract 1408, Oakland County, Michigan",,,1194,1194,438,159,0,590,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0
G26012501408002,2016-2020,MI,Michigan,26,Oakland County,125,140800,2,15000US261251408002,"Block Group 2, Census Tract 1408, Oakland County, Michigan",,,1685,1398,648,65,0,647,0,0,38,12,26,287,37,0,0,0,0,19,231,214,17
G26012501408003,2016-2020,MI,Michigan,26,Oakland County,125,140800,3,15000US261251408003,"Block Group 3, Census Tract 1408, Oakland County, Michigan",,,1998,1932,1468,130,32,119,0,0,183,0,183,66,53,0,0,0,0,13,0,0,0
G26012501409001,2016-2020,MI,Michigan,26,Oakland County,125,140900,1,15000US261251409001,"Block Group 1, Census Tract 1409, Oakland County, Michigan",,,1012,814,157,581,0,0,0,0,76,0,76,198,185,6,0,0,0,0,7,0,7
G26012501409002,2016-2020,MI,Michigan,26,Oakland County,125,140900,2,15000US261251409002,"Block Group 2, Census Tract 1409, Oakland County, Michigan",,,1500,905,854,51,0,0,0,0,0,0,0,595,590,0,0,0,0,0,5,5,0
G26012501409003,2016-2020,MI,Michigan,26,Oakland County,125,140900,3,15000US261251409003,"Block Group 3, Census Tract 1409, Oakland County, Michigan",,,1471,1412,615,746,0,16,0,14,21,0,21,59,29,0,0,0,0,18,12,4,8
G26012501409004,2016-2020,MI,Michigan,26,Oakland County,125,140900,4,15000US261251409004,"Block Group 4, Census Tract 1409, Oakland County, Michigan",,,1396,1379,143,1007,0,0,0,0,229,0,229,17,0,0,0,0,0,17,0,0,0
G26012501410011,2016-2020,MI,Michigan,26,Oakland County,125,141001,1,15000US261251410011,"Block Group 1, Census Tract 1410.01, Oakland County, Michigan",,,1070,538,241,61,0,0,0,0,236,215,21,532,532,0,0,0,0,0,0,0,0
G26012501410012,2016-2020,MI,Michigan,26,Oakland County,125,141001,2,15000US261251410012,"Block Group 2, Census Tract 1410.01, Oakland County, Michigan",,,1451,1359,609,412,0,92,0,0,246,0,246,92,35,0,0,0,0,42,15,15,0
G26012501410021,2016-2020,MI,Michigan,26,Oakland County,125,141002,1,15000US261251410021,"Block Group 1, Census Tract 1410.02, Oakland County, Michigan",,,1528,1425,616,777,0,0,0,0,32,0,32,103,21,0,0,0,0,0,82,0,82
G26012501410022,2016-2020,MI,Michigan,26,Oakland County,125,141002,2,15000US261251410022,"Block Group 2, Census Tract 1410.02, Oakland County, Michigan",,,1159,1095,393,592,0,89,0,0,21,0,21,64,10,0,0,0,0,54,0,0,0
G26012501411001,2016-2020,MI,Michigan,26,Oakland County,125,141100,1,15000US261251411001,"Block Group 1, Census Tract 1411, Oakland County, Michigan",,,2097,1894,902,851,0,97,0,0,44,0,44,203,44,6,0,0,0,6,147,85,62
G26012501411002,2016-2020,MI,Michigan,26,Oakland County,125,141100,2,15000US261251411002,"Block Group 2, Census Tract 1411, Oakland County, Michigan",,,1088,707,371,259,0,0,0,0,77,0,77,381,349,0,0,0,0,32,0,0,0
G26012501412001,2016-2020,MI,Michigan,26,Oakland County,125,141200,1,15000US261251412001,"Block Group 1, Census Tract 1412, Oakland County, Michigan",,,801,463,177,111,0,162,0,0,13,0,13,338,321,0,0,0,0,17,0,0,0
G26012501412002,2016-2020,MI,Michigan,26,Oakland County,125,141200,2,15000US261251412002,"Block Group 2, Census Tract 1412, Oakland County, Michigan",,,1469,1035,176,358,0,0,0,492,9,0,9,434,261,10,0,0,0,9,154,35,119
G26012501412003,2016-2020,MI,Michigan,26,Oakland County,125,141200,3,15000US261251412003,"Block Group 3, Census Tract 1412, Oakland County, Michigan",,,931,812,219,578,0,0,0,0,15,0,15,119,59,0,0,0,0,60,0,0,0
G26012501413001,2016-2020,MI,Michigan,26,Oakland County,125,141300,1,15000US261251413001,"Block Group 1, Census Tract 1413, Oakland County, Michigan",,,1649,1130,468,539,0,123,0,0,0,0,0,519,294,35,7,0,0,109,74,0,74
G26012501413002,2016-2020,MI,Michigan,26,Oakland County,125,141300,2,15000US261251413002,"Block Group 2, Census Tract 1413, Oakland County, Michigan",,,742,509,213,74,0,0,0,0,222,0,222,233,166,0,0,0,0,45,22,0,22
G26012501413003,2016-2020,MI,Michigan,26,Oakland County,125,141300,3,15000US261251413003,"Block Group 3, Census Tract 1413, Oakland County, Michigan",,,1262,1045,333,570,0,67,0,0,75,0,75,217,189,0,0,0,0,8,20,0,20
G26012501414001,2016-2020,MI,Michigan,26,Oakland County,125,141400,1,15000US261251414001,"Block Group 1, Census Tract 1414, Oakland County, Michigan",,,2300,989,455,488,0,22,0,0,24,0,24,1311,469,0,0,0,0,84,758,758,0
G26012501414002,2016-2020,MI,Michigan,26,Oakland County,125,141400,2,15000US261251414002,"Block Group 2, Census Tract 1414, Oakland County, Michigan",,,2373,1373,402,826,0,0,0,0,145,8,137,1000,474,0,4,0,0,256,266,266,0
G26012501414003,2016-2020,MI,Michigan,26,Oakland County,125,141400,3,15000US261251414003,"Block Group 3, Census Tract 1414, Oakland County, Michigan",,,313,180,137,43,0,0,0,0,0,0,0,133,99,0,0,0,0,15,19,19,0
G26012501414004,2016-2020,MI,Michigan,26,Oakland County,125,141400,4,15000US261251414004,"Block Group 4, Census Tract 1414, Oakland County, Michigan",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G26012501415001,2016-2020,MI,Michigan,26,Oakland County,125,141500,1,15000US261251415001,"Block Group 1, Census Tract 1415, Oakland County, Michigan",,,1487,1338,219,987,0,70,0,0,62,0,62,149,69,0,0,0,0,0,80,0,80
G26012501415002,2016-2020,MI,Michigan,26,Oakland County,125,141500,2,15000US261251415002,"Block Group 2, Census Tract 1415, Oakland County, Michigan",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G26012501415003,2016-2020,MI,Michigan,26,Oakland County,125,141500,3,15000US261251415003,"Block Group 3, Census Tract 1415, Oakland County, Michigan",,,2130,1221,188,942,91,0,0,0,0,0,0,909,807,26,0,0,0,26,50,50,0
G26012501415004,2016-2020,MI,Michigan,26,Oakland County,125,141500,4,15000US261251415004,"Block Group 4, Census Tract 1415, Oakland County, Michigan",,,1319,1217,358,833,0,0,0,0,26,0,26,102,47,55,0,0,0,0,0,0,0
G26012501415005,2016-2020,MI,Michigan,26,Oakland County,125,141500,5,15000US261251415005,"Block Group 5, Census Tract 1415, Oakland County, Michigan",,,363,202,12,166,0,0,0,0,24,0,24,161,150,0,0,0,0,11,0,0,0
G26012501416001,2016-2020,MI,Michigan,26,Oakland County,125,141600,1,15000US261251416001,"Block Group 1, Census Tract 1416, Oakland County, Michigan",,,1563,850,391,413,0,0,0,0,46,0,46,713,390,0,0,0,0,61,262,262,0
G26012501416002,2016-2020,MI,Michigan,26,Oakland County,125,141600,2,15000US261251416002,"Block Group 2, Census Tract 1416, Oakland County, Michigan",,,567,523,147,376,0,0,0,0,0,0,0,44,44,0,0,0,0,0,0,0,0
G26012501416003,2016-2020,MI,Michigan,26,Oakland County,125,141600,3,15000US261251416003,"Block Group 3, Census Tract 1416, Oakland County, Michigan",,,1506,1254,323,417,0,509,0,0,5,0,5,252,99,33,0,0,0,117,3,3,0
G26012501416004,2016-2020,MI,Michigan,26,Oakland County,125,141600,4,15000US261251416004,"Block Group 4, Census Tract 1416, Oakland County, Michigan",,,959,959,13,869,0,0,0,26,51,0,51,0,0,0,0,0,0,0,0,0,0
G26012501417001,2016-2020,MI,Michigan,26,Oakland County,125,141700,1,15000US261251417001,"Block Group 1, Census Tract 1417, Oakland County, Michigan",,,455,167,48,104,0,15,0,0,0,0,0,288,209,7,0,0,0,26,46,0,46
G26012501417002,2016-2020,MI,Michigan,26,Oakland County,125,141700,2,15000US261251417002,"Block Group 2, Census Tract 1417, Oakland County, Michigan",,,1450,1286,339,854,0,0,0,0,93,0,93,164,58,0,0,0,0,17,89,13,76
G26012501417003,2016-2020,MI,Michigan,26,Oakland County,125,141700,3,15000US261251417003,"Block Group 3, Census Tract 1417, Oakland County, Michigan",,,468,351,153,167,0,11,0,0,20,0,20,117,113,0,0,0,0,0,4,4,0
G26012501420001,2016-2020,MI,Michigan,26,Oakland County,125,142000,1,15000US261251420001,"Block Group 1, Census Tract 1420, Oakland County, Michigan",,,1425,1328,384,923,1,11,0,0,9,0,9,97,20,27,0,0,0,0,50,0,50
G26012501420002,2016-2020,MI,Michigan,26,Oakland County,125,142000,2,15000US261251420002,"Block Group 2, Census Tract 1420, Oakland County, Michigan",,,1033,904,272,607,6,0,0,0,19,0,19,129,23,0,0,0,0,67,39,39,0
G26012501421001,2016-2020,MI,Michigan,26,Oakland County,125,142100,1,15000US261251421001,"Block Group 1, Census Tract 1421, Oakland County, Michigan",,,720,495,170,324,1,0,0,0,0,0,0,225,143,6,0,0,0,62,14,14,0
G26012501421002,2016-2020,MI,Michigan,26,Oakland County,125,142100,2,15000US261251421002,"Block Group 2, Census Tract 1421, Oakland County, Michigan",,,810,692,116,327,0,102,0,0,147,0,147,118,104,0,14,0,0,0,0,0,0
G26012501422001,2016-2020,MI,Michigan,26,Oakland County,125,142200,1,15000US261251422001,"Block Group 1, Census Tract 1422, Oakland County, Michigan",,,826,643,80,563,0,0,0,0,0,0,0,183,121,35,0,0,0,0,27,0,27
G26012501422002,2016-2020,MI,Michigan,26,Oakland County,125,142200,2,15000US261251422002,"Block Group 2, Census Tract 1422, Oakland County, Michigan",,,1343,1220,96,1124,0,0,0,0,0,0,0,123,0,0,0,0,0,123,0,0,0
G26012501422003,2016-2020,MI,Michigan,26,Oakland County,125,142200,3,15000US261251422003,"Block Group 3, Census Tract 1422, Oakland County, Michigan",,,935,864,105,711,0,0,0,0,48,41,7,71,46,0,0,0,0,25,0,0,0
G26012501423001,2016-2020,MI,Michigan,26,Oakland County,125,142300,1,15000US261251423001,"Block Group 1, Census Tract 1423, Oakland County, Michigan",,,549,549,87,324,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G26012501423002,2016-2020,MI,Michigan,26,Oakland County,125,142300,2,15000US261251423002,"Block Group 2, Census Tract 1423, Oakland County, Michigan",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G26012501423003,2016-2020,MI,Michigan,26,Oakland County,125,142300,3,15000US261251423003,"Block Group 3, Census Tract 1423, Oakland County, Michigan",,,1630,1612,236,1310,0,28,0,0,38,0,38,18,9,0,9,0,0,0,0,0,0
G26012501424001,2016-2020,MI,Michigan,26,Oakland County,125,142400,1,15000US261251424001,"Block Group 1, Census Tract 1424, Oakland County, Michigan",,,649,605,54,550,0,0,0,0,1,0,1,44,20,24,0,0,0,0,0,0,0
G26012501424002,2016-2020,MI,Michigan,26,Oakland County,125,142400,2,15000US261251424002,"Block Group 2, Census Tract 1424, Oakland County, Michigan",,,1302,1147,224,892,8,0,0,0,23,0,23,155,82,0,0,0,0,0,73,0,73
G26012501424003,2016-2020,MI,Michigan,26,Oakland County,125,142400,3,15000US261251424003,"Block Group 3, Census Tract 1424, Oakland County, Michigan",,,1398,1284,0,1284,0,0,0,0,0,0,0,114,114,0,0,0,0,0,0,0,0
G26012501425001,2016-2020,MI,Michigan,26,Oakland County,125,142500,1,15000US261251425001,"Block Group 1, Census Tract 1425, Oakland County, Michigan",,,2214,2169,428,1357,31,227,0,0,126,0,126,45,36,5,4,0,0,0,0,0,0
G26012501426001,2016-2020,MI,Michigan,26,Oakland County,125,142600,1,15000US261251426001,"Block Group 1, Census Tract 1426, Oakland County, Michigan",,,939,844,677,42,52,11,0,0,62,0,62,95,95,0,0,0,0,0,0,0,0
G26012501426002,2016-2020,MI,Michigan,26,Oakland County,125,142600,2,15000US261251426002,"Block Group 2, Census Tract 1426, Oakland County, Michigan",,,605,569,274,224,0,8,0,0,63,0,63,36,36,0,0,0,0,0,0,0,0
G26012501426003,2016-2020,MI,Michigan,26,Oakland County,125,142600,3,15000US261251426003,"Block Group 3, Census Tract 1426, Oakland County, Michigan",,,1155,1102,423,474,19,67,0,0,119,0,119,53,25,0,0,0,0,0,28,0,28
G26012501426004,2016-2020,MI,Michigan,26,Oakland County,125,142600,4,15000US261251426004,"Block Group 4, Census Tract 1426, Oakland County, Michigan",,,629,499,196,193,35,0,0,0,75,0,75,130,0,0,0,0,0,0,130,130,0
G26012501427001,2016-2020,MI,Michigan,26,Oakland County,125,142700,1,15000US261251427001,"Block Group 1, Census Tract 1427, Oakland County, Michigan",,,1150,1055,31,948,0,0,0,0,76,0,76,95,95,0,0,0,0,0,0,0,0
G26012501427002,2016-2020,MI,Michigan,26,Oakland County,125,142700,2,15000US261251427002,"Block Group 2, Census Tract 1427, Oakland County, Michigan",,,573,542,16,380,0,0,0,0,146,0,146,31,23,0,0,0,0,8,0,0,0
G26012501427003,2016-2020,MI,Michigan,26,Oakland County,125,142700,3,15000US261251427003,"Block Group 3, Census Tract 1427, Oakland County, Michigan",,,1290,1119,67,1052,0,0,0,0,0,0,0,171,118,14,0,0,0,39,0,0,0
G26012501427004,2016-2020,MI,Michigan,26,Oakland County,125,142700,4,15000US261251427004,"Block Group 4, Census Tract 1427, Oakland County, Michigan",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G26012501427005,2016-2020,MI,Michigan,26,Oakland County,125,142700,5,15000US261251427005,"Block Group 5, Census Tract 1427, Oakland County, Michigan",,,660,660,10,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G26012501435001,2016-2020,MI,Michigan,26,Oakland County,125,143500,1,15000US261251435001,"Block Group 1, Census Tract 1435, Oakland County, Michigan",,,1631,1613,1589,24,0,0,0,0,0,0,0,18,0,0,0,0,0,0,18,18,0
G26012501435002,2016-2020,MI,Michigan,26,Oakland County,125,143500,2,15000US261251435002,"Block Group 2, Census Tract 1435, Oakland County, Michigan",,,555,523,451,19,0,0,0,31,22,0,22,32,0,0,0,0,0,0,32,32,0
G26012501435003,2016-2020,MI,Michigan,26,Oakland County,125,143500,3,15000US261251435003,"Block Group 3, Census Tract 1435, Oakland County, Michigan",,,345,345,306,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G26012501435004,2016-2020,MI,Michigan,26,Oakland County,125,143500,4,15000US261251435004,"Block Group 4, Census Tract 1435, Oakland County, Michigan",,,1817,1719,1341,65,86,121,0,2,104,0,104,98,56,0,0,0,0,0,42,42,0
G26012501435005,2016-2020,MI,Michigan,26,Oakland County,125,143500,5,15000US261251435005,"Block Group 5, Census Tract 1435, Oakland County, Michigan",,,712,654,629,0,0,0,0,0,25,0,25,58,58,0,0,0,0,0,0,0,0
G26012501435006,2016-2020,MI,Michigan,26,Oakland County,125,143500,6,15000US261251435006,"Block Group 6, Census Tract 1435, Oakland County, Michigan",,,427,424,410,0,0,0,0,0,14,0,14,3,0,0,0,0,0,0,3,0,3
G26012501441001,2016-2020,MI,Michigan,26,Oakland County,125,144100,1,15000US261251441001,"Block Group 1, Census Tract 1441, Oakland County, Michigan",,,534,534,407,71,0,0,0,0,56,0,56,0,0,0,0,0,0,0,0,0,0
G26012501441002,2016-2020,MI,Michigan,26,Oakland County,125,144100,2,15000US261251441002,"Block Group 2, Census Tract 1441, Oakland County, Michigan",,,1291,1209,1065,127,0,0,0,0,17,0,17,82,47,35,0,0,0,0,0,0,0
G26012501441003,2016-2020,MI,Michigan,26,Oakland County,125,144100,3,15000US261251441003,"Block Group 3, Census Tract 1441, Oakland County, Michigan",,,1713,1675,1474,13,0,9,0,0,179,0,179,38,38,0,0,0,0,0,0,0,0
G26012501441004,2016-2020,MI,Michigan,26,Oakland County,125,144100,4,15000US261251441004,"Block Group 4, Census Tract 1441, Oakland County, Michigan",,,551,513,491,0,0,0,0,0,22,0,22,38,21,0,0,0,0,0,17,17,0
G26012501442001,2016-2020,MI,Michigan,26,Oakland County,125,144200,1,15000US261251442001,"Block Group 1, Census Tract 1442, Oakland County, Michigan",,,1781,1725,1593,20,0,12,0,0,100,0,100,56,10,0,0,0,0,46,0,0,0
G26012501442002,2016-2020,MI,Michigan,26,Oakland County,125,144200,2,15000US261251442002,"Block Group 2, Census Tract 1442, Oakland County, Michigan",,,1140,1026,998,0,0,20,0,0,8,0,8,114,78,0,0,0,0,36,0,0,0
G26012501442003,2016-2020,MI,Michigan,26,Oakland County,125,144200,3,15000US261251442003,"Block Group 3, Census Tract 1442, Oakland County, Michigan",,,1620,1620,1412,24,0,53,0,0,131,78,53,0,0,0,0,0,0,0,0,0,0
G26012501443011,2016-2020,MI,Michigan,26,Oakland County,125,144301,1,15000US261251443011,"Block Group 1, Census Tract 1443.01, Oakland County, Michigan",,,1045,987,968,0,0,0,0,0,19,0,19,58,58,0,0,0,0,0,0,0,0
G26012501443012,2016-2020,MI,Michigan,26,Oakland County,125,144301,2,15000US261251443012,"Block Group 2, Census Tract 1443.01, Oakland County, Michigan",,,1471,1445,1313,37,0,35,0,0,60,0,60,26,0,0,0,0,0,0,26,0,26
G26012501443013,2016-2020,MI,Michigan,26,Oakland County,125,144301,3,15000US261251443013,"Block Group 3, Census Tract 1443.01, Oakland County, Michigan",,,1192,1192,1105,5,0,0,0,0,82,0,82,0,0,0,0,0,0,0,0,0,0
G26012501444001,2016-2020,MI,Michigan,26,Oakland County,125,144400,1,15000US261251444001,"Block Group 1, Census Tract 1444, Oakland County, Michigan",,,1414,1381,1110,64,8,137,0,0,62,0,62,33,10,0,0,0,0,0,23,23,0
G26012501444002,2016-2020,MI,Michigan,26,Oakland County,125,144400,2,15000US261251444002,"Block Group 2, Census Tract 1444, Oakland County, Michigan",,,1620,1592,1389,0,0,169,0,0,34,0,34,28,9,19,0,0,0,0,0,0,0
G26012501444003,2016-2020,MI,Michigan,26,Oakland County,125,144400,3,15000US261251444003,"Block Group 3, Census Tract 1444, Oakland County, Michigan",,,695,652,547,0,105,0,0,0,0,0,0,43,43,0,0,0,0,0,0,0,0
G26012501444004,2016-2020,MI,Michigan,26,Oakland County,125,144400,4,15000US261251444004,"Block Group 4, Census Tract 1444, Oakland County, Michigan",,,911,869,766,20,0,83,0,0,0,0,0,42,42,0,0,0,0,0,0,0,0
G26012501445001,2016-2020,MI,Michigan,26,Oakland County,125,144500,1,15000US261251445001,"Block Group 1, Census Tract 1445, Oakland County, Michigan",,,1029,908,843,17,19,29,0,0,0,0,0,121,0,0,0,0,0,121,0,0,0
G26012501445002,2016-2020,MI,Michigan,26,Oakland County,125,144500,2,15000US261251445002,"Block Group 2, Census Tract 1445, Oakland County, Michigan",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G26012501445003,2016-2020,MI,Michigan,26,Oakland County,125,144500,3,15000US261251445003,"Block Group 3, Census Tract 1445, Oakland County, Michigan",,,1973,1950,1783,52,0,85,0,0,30,0,30,23,23,0,0,0,0,0,0,0,0
G26012501446001,2016-2020,MI,Michigan,26,Oakland County,125,144600,1,15000US261251446001,"Block Group 1, Census Tract 1446, Oakland County, Michigan",,,1159,1137,1040,26,11,33,0,0,27,0,27,22,11,0,0,11,0,0,0,0,0
G26012501446002,2016-2020,MI,Michigan,26,Oakland County,125,144600,2,15000US261251446002,"Block Group 2, Census Tract 1446, Oakland County, Michigan",,,660,599,599,0,0,0,0,0,0,0,0,61,20,0,0,0,0,0,41,29,12
G26012501446003,2016-2020,MI,Michigan,26,Oakland County,125,144600,3,15000US261251446003,"Block Group 3, Census Tract 1446, Oakland County, Michigan",,,567,554,554,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0
G26012501446004,2016-2020,MI,Michigan,26,Oakland County,125,144600,4,15000US261251446004,"Block Group 4, Census Tract 1446, Oakland County, Michigan",,,1077,959,911,12,0,6,23,0,7,0,7,118,6,0,0,0,0,0,112,75,37
G26012501447011,2016-2020,MI,Michigan,26,Oakland County,125,144701,1,15000US261251447011,"Block Group 1, Census Tract 1447.01, Oakland County, Michigan",,,601,601,429,111,8,29,0,0,24,0,24,0,0,0,0,0,0,0,0,0,0
G26012501447012,2016-2020,MI,Michigan,26,Oakland County,125,144701,2,15000US261251447012,"Block Group 2, Census Tract 1447.01, Oakland County, Michigan",,,1953,1815,1579,203,0,0,0,0,33,0,33,138,123,0,0,0,0,15,0,0,0
G26012501447013,2016-2020,MI,Michigan,26,Oakland County,125,144701,3,15000US261251447013,"Block Group 3, Census Tract 1447.01, Oakland County, Michigan",,,1685,1198,1121,31,18,0,0,0,28,0,28,487,300,0,0,0,0,187,0,0,0
G26012501448001,2016-2020,MI,Michigan,26,Oakland County,125,144800,1,15000US261251448001,"Block Group 1, Census Tract 1448, Oakland County, Michigan",,,1377,1261,1093,135,0,0,0,0,33,0,33,116,101,0,0,0,0,7,8,8,0
G26012501448002,2016-2020,MI,Michigan,26,Oakland County,125,144800,2,15000US261251448002,"Block Group 2, Census Tract 1448, Oakland County, Michigan",,,1493,1361,1171,48,18,0,0,0,124,0,124,132,110,0,0,0,0,22,0,0,0
G26012501449001,2016-2020,MI,Michigan,26,Oakland County,125,144900,1,15000US261251449001,"Block Group 1, Census Tract 1449, Oakland County, Michigan",,,600,569,561,8,0,0,0,0,0,0,0,31,0,0,0,0,0,0,31,31,0
G26012501449002,2016-2020,MI,Michigan,26,Oakland County,125,144900,2,15000US261251449002,"Block Group 2, Census Tract 1449, Oakland County, Michigan",,,1144,774,706,41,0,0,0,0,27,0,27,370,9,0,0,0,0,112,249,249,0
G26012501449003,2016-2020,MI,Michigan,26,Oakland County,125,144900,3,15000US261251449003,"Block Group 3, Census Tract 1449, Oakland County, Michigan",,,793,758,686,44,0,0,0,0,28,0,28,35,35,0,0,0,0,0,0,0,0
G26012501449004,2016-2020,MI,Michigan,26,Oakland County,125,144900,4,15000US261251449004,"Block Group 4, Census Tract 1449, Oakland County, Michigan",,,1370,1100,719,286,4,28,0,0,63,0,63,270,123,99,0,14,0,31,3,0,3
G26012501451001,2016-2020,MI,Michigan,26,Oakland County,125,145100,1,15000US261251451001,"Block Group 1, Census Tract 1451, Oakland County, Michigan",,,1395,1328,1273,29,0,0,0,0,26,0,26,67,67,0,0,0,0,0,0,0,0
G26012501451002,2016-2020,MI,Michigan,26,Oakland County,125,145100,2,15000US261251451002,"Block Group 2, Census Tract 1451, Oakland County, Michigan",,,890,832,807,25,0,0,0,0,0,0,0,58,58,0,0,0,0,0,0,0,0
G26012501452001,2016-2020,MI,Michigan,26,Oakland County,125,145200,1,15000US261251452001,"Block Group 1, Census Tract 1452, Oakland County, Michigan",,,628,608,571,22,0,0,0,0,15,0,15,20,20,0,0,0,0,0,0,0,0
